STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS
2-JTH006.53,VAW-H03R_JTH01A06,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.46833333,-79.26305556,H03,JM07,,1,,,1,,,1,,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-BUF026.43,VAW-H11R_BUF04A08,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,37.65833333,-79.145,H11,JM28,0,12,S,0,12,S,0,12,S,5,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
2-BUN000.04,VAW-H03R_BUN01A06,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.38527778,-79.21111111,H03,JM10,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-BKW004.87,VAW-H03R_BKW01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.4175,-79.18444444,H03,JM10,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-BKW005.95,VAW-H03R_BKW01A00,,,,,,,,,,,,,BRRO,A,TM,C,,,,,,,,37.41166667,-79.18777778,H03,JM10,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2BJMS220.34,VAW-H08R_JMS01A00,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,37.633889,-78.815583,H08,JM20,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
2BJMS221.84,VAW-H08R_JMS01A00,,,,,,,,,,,,,BRRO,A,PA,,,,,,,,,37.61518889,-78.81733056,H08,JM20,0,12,S,0,12,S,0,12,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,11,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2BJMS229.48,VAW-H05R_JMS01A00,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.535722,-78.833806,H05,JM17,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
2BJMS248.90,VAW-H05R_JMS03A00,,,,,,,,,,,,,BRRO,PA,TM,,,,,,,,,37.419311,-79.040628,H05,JM13,0,13,S,0,13,S,0,13,S,1,12,0,0,IN,5,11,0,0,IM,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
2BJMS250.66,VAW-H05R_JMS03A00,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,37.422556,-79.068972,H05,JM13,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
2-BMT000.07,VAW-H02R_BMT01A00,VAW-H02R_BMT02A06,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.69472222,-79.27638889,H02,JM04,0,4,S,0,4,S,0,4,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-DCK003.58,VAW-I21R_DCK01A06,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.46008333,-80.35255556,I21,JU44,0,11,S,0,11,S,0,11,S,0,11,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,11,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-DCK003.94,VAW-I21R_DCK01A06,,,,,,,,,,,,,BRRO,A,B,FPM,,,,,,,,37.46334445,-80.34827222,I21,JU44,0,16,S,0,16,S,0,16,S,0,14,0,0,IN,1,12,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,16,,,2,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
2BWLM000.34,VAW-H03R_WLM01A02,,,,,,,,,,,,,BRRO,TM,SS,C,,,,,,,,37.4056,-79.0995,H03,JM11,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2ASTV001.35,VAW-I10R_STV01A02,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.615081,-80.1777,I10,JU18,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,1,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2BACH000.09,VAW-H05R_ACH01A16,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.39305556,-79.04,H05,JM13,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,7,12,0,0,IM,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
2BACH000.46,VAW-H05R_ACH01A16,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,37.392758,-79.055133,H05,JM13,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
2-BAR000.60,VAW-I22R_BAR01A00,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,37.53583333,-80.045,I22,JU47,2,11,10.5% Exceedance,0,11,S,0,11,S,0,11,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,11,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-BAR010.10,VAW-I23R_BAR01A02,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.58777778,-80.09833333,I23,JU47,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2BBKF002.05,VAW-H06R_BKF01A16,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.44177778,-78.87219444,H06,JM16,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2BBUF000.25,VAW-H12R_BUF01A00,,,,,,,,,,,,,BRRO,FPM,A,B,,,,,,,,37.61969444,-78.898,H12,JM31,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
2BBUF006.39,VAW-H12R_BUF02A02,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.574986,-78.950072,H12,JM31,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
2-BTC000.16,VAW-H07R_BTC01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.53388889,-78.82916667,H07,JM18,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
2-BUF002.10,VAW-H12R_BUF01A00,VAW-H12R_BUF02A02,,,,,,,,,,,,BRRO,A,B,TR,,,,,,,,37.60986111,-78.92263889,H12,JM31,0,31,S,0,31,S,0,31,S,6,30,0,0,IM,13,24,0,0,IM,,,,,,,,,,,,,,,,,,1,30,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AROA226.64,VAW-L03R_ROA07A12,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.233728,-80.196775,L03,RU09,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AROA226.86,VAW-L03R_ROA07A12,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.2343,-80.199739,L03,RU09,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AROA227.42,VAW-L03R_ROA06A00,VAW-L03R_ROA05A00,VAW-L03R_ROA04A00,,,,,,,,,,,BRRO,A,TR,TM,,,,,,,,37.23694444,-80.20916667,L03,RU09,3,24,10.5% Exceedance,0,24,S,0,24,S,4,24,0,0,IM,9,17,0,0,IM,,,,,,,,,,,,,,,,,,0,24,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
2-CRG053.15,VAW-I19R_CRG01A14,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.46555556,-80.10694445,I19,JU43,0,12,S,0,12,S,0,12,S,2,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
2-CRG062.29,VAW-I19R_CRG02A02,VAW-I19R_CRG02A14,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.40777778,-80.1775,I19,JU43,0,11,S,0,11,S,0,11,S,1,11,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,11,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-CRG074.47,VAW-I19R_CRG03A02,VAW-I19R_CRG04A02,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.33440278,-80.33118611,I19,JU41,0,12,S,0,12,S,0,12,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-CVA002.15,VAW-I23R_CVA01A02,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.580008,-80.131643,I23,JU47,0,4,S,0,4,S,4,4,Review,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-CWP002.58,VAW-I17R_CWP01A00,VAW-I17R_CWP02A08,,,,,,,,,,,,BRRO,A,B,"TR,C",,,,,,,,37.79194444,-79.75944444,I17,JU36,0,23,S,0,23,S,0,22,S,1,23,0,0,IN,4,17,0,0,IM,,,,,,,,,,,,,,,,,,0,22,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
2-FSG000.85,VAW-H03R_FSG01A00,,,,,,,,,,,,,BRRO,A,TM,"SS,C",,,,,,,,37.39777778,-79.12861111,H03,JM11,0,2,S,0,2,S,1,2,Review,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-JKS033.06,VAW-I04R_JKS04A00,VAW-I04R_JKS04B14,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,37.85852778,-79.98352222,I04,JU11,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
2-JKS034.04,VAW-I04R_JKS04A00,VAW-I04R_JKS04B14,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.868528,-79.988689,I04,JU10,0,3,S,0,3,S,0,3,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-MIV000.39,VAW-I18R_MIV01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.68777778,-79.80638889,I18,JU39,0,12,S,0,12,S,0,12,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-LPS000.10,VAW-I23R_LPS01A18,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.60371944,-80.07896944,I23,JU47,0,2,S,0,2,S,1,2,Review,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-SMH000.08,VAW-I09R_SMH01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.81583333,-79.82555555,I09,JU24,0,6,S,0,6,S,0,6,S,0,6,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,6,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-SMH005.09,VAW-I09R_SMH04A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.85884722,-79.86570833,I09,JU24,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AXWD000.31,VAW-L17R_XWD01A20,,,,,,,,,,,,,BRRO,A,PA,,,,,,,,,36.817569,-79.636147,L17,RU34,0,9,S,0,9,S,0,9,S,0,9,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,9,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AXWD000.65,VAW-L17R_XWD01A20,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.815164,-79.641175,L17,RU34,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
2-IVA000.05,VAW-H03R_IVA01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.41805556,-79.18611111,H03,JM09,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-IVA000.22,VAW-H03R_IVA01A00,,,,,,,,,,,,,BRRO,A,TM,C,,,,,,,,37.41694444,-79.18861111,H03,JM09,0,13,S,0,13,S,0,13,S,2,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-IVA005.75,VAW-H03R_IVA01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.41666667,-79.22583333,H03,JM09,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-IVA012.13,VAW-H03R_IVA01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.39027778,-79.2825,H03,JM09,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-JKS023.61,VAW-I09R_JKS06A00,VAW-I04R_JKS01A00,VAW-I09R_JKS05A00,,,,,,,,,,,BRRO,A,B,"C,FPM,TM,TR",,,,,,,,37.78861111,-80.00083333,I09,JU21,0,60,S,0,59,S,0,60,S,3,31,0,0,IN,7,17,0,0,IM,,,0,S,,,,,,,,,,,Review,,,2,31,Review,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ASNW000.60,VAW-L17R_SNW01A00,,,,,,,,,,,,,BRRO,TM,TR,,,,,,,,,36.92333333,-79.60361111,L17,RU35,0,25,S,0,25,S,0,25,S,5,24,0,0,IM,10,12,0,0,IM,,,,,,,,,,,,,,,,,,0,24,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ABAA023.07,VAW-L06R_BAA05A08,VAW-L06R_BAA04B14,,,,,,,,,,,,BRRO,B,SS,,,,,,,,,37.19806111,-80.07778056,L06,RU15,0,18,S,0,17,S,1,18,Review,2,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,14,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ABAC002.57,VAW-L22R_BAC01A20,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,37.154272,-79.384783,L22,RU45,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,1,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
2-MIA000.79,VAW-I26R_MIA01A04,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.50395,-79.73976944,I26,JU55,0,6,S,0,6,S,0,6,S,1,6,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,6,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-MIA006.09,VAW-I26R_MIA01A04,,,,,,,,,,,,,BRRO,A,PA,,,,,,,,,37.468931,-79.793594,I26,JU55,0,12,S,0,12,S,0,12,S,4,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
2-RED000.16,VAW-H01R_RED01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.52388889,-79.35166667,H01,JM02,0,13,S,0,13,S,0,13,S,0,12,0,0,IN,7,12,0,0,IM,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
2-RED003.65,VAW-H01R_RED01A00,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,37.509431,-79.38294,H01,JM02,0,4,S,0,4,S,0,4,S,1,2,0,0,IN,1,2,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,4,,,2,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
2-POL008.53,VAW-H02R_POL01B14,VAW-H02R_POL02A00,VAW-H02R_POL03A02,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.60027778,-79.26388889,H02,JM05,0,12,S,0,12,S,0,12,S,1,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-POL019.63,VAW-H02R_POL05B02,,,,,,,,,,,,,BRRO,PA,SS,,,,,,,,,37.69527778,-79.2775,H02,JM04,2,12,10.5% Exceedance,0,12,S,0,12,S,1,12,0,0,IN,4,11,0,0,IM,,,,,,,,,,,,,,,Review,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ABAA008.67,VAW-L06R_BAA02A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.18561111,-79.92313889,L06,RU15,0,18,S,0,17,S,0,18,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,14,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ABAA017.14,VAW-L06R_BAA04A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.19333333,-80.00016667,L06,RU15,0,18,S,0,17,S,0,18,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,14,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AGOB005.18,VAW-L51R_GOB01A08,VAW-L51R_GOB02A08,,,,,,,,,,,,BRRO,A,C,,,,,,,,,36.79355833,-80.120125,L51,RD20,0,12,S,0,12,S,0,12,S,1,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
2-JMS258.54,VAW-H03R_JMS01A00,VAW-H03R_JMS04A02,VAW-H05R_JMS04A00,,,,,,,,,,,BRRO,A,C,TR,,,,,,,,37.41027778,-79.13416667,H03,JM11,0,27,S,0,27,S,0,27,S,2,23,0,0,IN,10,23,0,0,IM,,,,,,,,,,,,,,,,,,2,24,Review,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AFRY006.08,VAW-L18R_FRY01A06,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,36.94796944,-79.44736389,L18,RU37,0,7,S,0,6,S,0,7,S,0,3,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,7,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AFSF000.66,VAW-L33R_FSF01A06,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,37.20277778,-78.9625,L33,RU67,0,18,S,0,18,S,0,18,S,7,18,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,2,18,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4AFSF013.80,VAW-L33R_FSF01A06,,,,,,,,,,,,,BRRO,B,FPM,,,,,,,,,37.297658,-79.013206,L33,RU67,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
