"","FDT_STA_ID","STA_DESC","Deq_Region","STA_REC_CODE","FDT_DEPTH","FDT_DEPTH_DESC","FDT_PERCENT_FRB","FDT_SSC_CODE","FDT_SPG_CODE","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Vahu5","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu6","STA_LV1_CODE","LV1_DESCRIPTION","STA_LV2_CODE","LV2_DESCRIPTION","STA_LV3_CODE","LV3_DESCRIPTION","STA_CBP_NAME","HUC12","Portion","MAP.x","ASSESS_REG","OFFICE_NM","States","HUType","HUMod","ToHUC","META_ID","Location","VaName","PC_Water","Tidal","VAHUSB","FedName","HUC10","VAHU5","Basin","BASIN_NAME","BASIN_CODE","SUBBASIN","ID305B_1","ID305B_2","ID305B_3","DEPTH","REGION","STA_TYPE1","STA_TYPE2","STA_TYPE3","DD_LAT","DD_LONG","WATERSHED","VAHU6","n","Buffer Distance"
"35","4AMCC002.05","Mill Creek @ private road","Piedmont","SCRO",0.3,"S",50,"000002","RB","03010106","Roanoke Rapids","Songbird Creek-Lake Gaston","RL-F","030101060305","Roanoke River/Lake Gaston-Songbird Creek","RL21","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"030101060305","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","RS","030101060401","VA01","Partial","Roanoke River/Lake Gaston-Songbird Creek",1,"N","RL","Songbird Creek-Lake Gaston","0301010603","RL-F","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L81R_MCC01A14",NA,NA,"S","BRRO","B",NA,NA,36.55686111,-77.95211111,"L81","RL21",1,NA
"36","6CBLC002.90","Off Rt. 603","Southwest","SWRO",0.3,"S",50,"000002","PA","06010102","South Fork Holston","Big Laurel Creek-Whitetop Laurel Creek","TH-B","060101020201","Whitetop Laurel Creek-Big Laurel Creek","TH04","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-226","060101020201","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA","060101020203","VA05","Partial","Whitetop Laurel Creek-Big Laurel Creek",0,"N","TH","Big Laurel Creek-Whitetop Laurel Creek","0601010202","TH-B","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O02R_BLC02A04",NA,NA,"0.3 m","SWRO","PA","FPM","B",36.6781,-81.5785,"O02","TH04",1,NA
"37","6CFEA001.39","Feathercamp Branch u/s of Rt. 58","Southwest",NA,0.3,"S",50,"000002","PA","06010102","South Fork Holston","Big Laurel Creek-Whitetop Laurel Creek","TH-B","060101020201","Whitetop Laurel Creek-Big Laurel Creek","TH04","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"060101020201","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA","060101020203","VA05","Partial","Whitetop Laurel Creek-Big Laurel Creek",0,"N","TH","Big Laurel Creek-Whitetop Laurel Creek","0601010202","TH-B","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O02R_FEA01A02",NA,NA,"0.3 m","SWRO","PA","FPM","B",36.654908,-81.722903,"O02","TH04",1,NA
"38","6CPNN000.43","Off Rt. 603","Southwest","SWRO",0.3,"S",50,"08035","RB","06010102","South Fork Holston","Big Laurel Creek-Whitetop Laurel Creek","TH-B","060101020201","Whitetop Laurel Creek-Big Laurel Creek","TH04","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"060101020201","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA","060101020203","VA05","Partial","Whitetop Laurel Creek-Big Laurel Creek",0,"N","TH","Big Laurel Creek-Whitetop Laurel Creek","0601010202","TH-B","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O02R_PNN01A04",NA,NA,"B","SWRO","A","B",NA,36.66485,-81.62505,"O02","TH04",1,NA
"39","9-LVR002.65","Rt 632 low water bridge off Rt 626","Southwest","SWRO",0.3,"S",50,"000002","AW","05050001","Upper New","Crab Creek-Little River","NE-C","050500010407","Little River-Crab Creek","NE11","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"050500010407","VA","new","SWRO","Southwest","NC,VA","Standard","NM","050500010501","VA01","Partial","Little River-Crab Creek",0,"N","NE","Crab Creek-Little River","0505000104","NE-C","New River Basin","New River","9",NA,"VAS-N04R_LVR01A98",NA,NA,"0.3 m","SWRO","A","PA",NA,36.59055556,-81.04083333,"N04","NE11",1,NA
"40","9-LVR005.33","Along Rt. 625","Southwest",NA,0.3,"S",50,"08035","RB","05050001","Upper New","Crab Creek-Little River","NE-C","050500010407","Little River-Crab Creek","NE11","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"050500010407","VA","new","SWRO","Southwest","NC,VA","Standard","NM","050500010501","VA01","Partial","Little River-Crab Creek",0,"N","NE","Crab Creek-Little River","0505000104","NE-C","New River Basin","New River","9",NA,"VAS-N04R_LVR01A98",NA,NA,"B","SWRO","B",NA,NA,36.57015,-81.015269,"N04","NE11",1,NA
"41","9-LVR007.16","White Pine Drive, NC","Southwest","SWRO",0.3,"S",50,"000002","PA","05050001","Upper New","Crab Creek-Little River","NE-C","050500010407","Little River-Crab Creek","NE11","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-173","050500010407","VA","new","SWRO","Southwest","NC,VA","Standard","NM","050500010501","VA01","Partial","Little River-Crab Creek",0,"N","NE","Crab Creek-Little River","0505000104","NE-C","New River Basin","New River","9",NA,"VAS-N04R_LVR01A98",NA,NA,"0.3 m","SWRO","A","PA","B",36.5681,-81.0294,"N04","NE11",1,NA
"42","4AWNS004.02","Rte 697","Blue Ridge","SCRO",0.3,"S",50,"000002","AW","03010104","Lower Dan","Winns Creek","RD-K","030101040303","Winns Creek","RD45","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101040303","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101040304","VA01","Partial","Winns Creek",0,"N","RD","Winns Creek","0301010403","RD-K","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L62R_WNS01A04",NA,NA,"S","BRRO","A",NA,NA,36.577,-79.107,"L62","RD45",1,NA
"43","4ASRV000.20","ROUTE 58 BRIDGE, DANVILLE-CITY OF DANVIL","Blue Ridge","SCRO",0.3,"S",50,"000002","TR","03010103","Upper Dan","Lower Sandy River","RD-H","030101031003","Lower Sandy River","RD36","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101031003",NA,"roayad","BRRO","Blue Ridge","VA","Standard","NM","030101031004","VA01","Internal","Lower Sandy River",0,"N","RD","Lower Sandy River","0301010310","RD-H","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L58R_SRV01A00",NA,NA,"S","BRRO","A","SS","TM",36.58944444,-79.42027778,"L58","RD36",1,NA
"44","4ABPC003.14","Shiney Rock Road (Rt. 723)","Piedmont","SCRO",0.3,"S",50,"000002","AW","03010102","Middle Roanoke","Beaver Pond Creek North-Grassy Creek","RL-A","030101020805","Grassy Creek/John H Kerr Reservoir-Beaver Pond Cr*","RL03","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101020805","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","RS","030101020806","VA01","Partial","Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek North",6,"N","RL","Beaver Pond Creek North-Grassy Creek","0301010208","RL-A","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L75R_BPC01A04",NA,NA,"S","BRRO","TM",NA,NA,36.59388889,-78.57944444,"L75","RL03",1,NA
"45","4AELK005.44","Rt. 661 Bridge, Dangler Mountain Road","Blue Ridge","WCRO",0.3,"S",50,"000002","AW","03010103","Upper Dan","Elk Creek-Dan River","RD-A","030101030104","Dan River-Elk Creek","RD04","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101030104","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101030105","VA01","Partial","Dan River-Elk Creek",0,"N","RD","Elk Creek-Dan River","0301010301","RD-A","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L42R_ELK01A12",NA,NA,"S","BRRO","A",NA,NA,36.55706945,-80.33366111,"L42","RD04",1,NA
"46","4ADAN075.22","RT. 880 BRIDGE AT STATE LINE",NA,"SCRO",0.3,"S",50,"000002","TR","03010103","Upper Dan","Trotters Creek-Dan River","RD-G","030101030903","Dan River-Trotters Creek","RD32","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","02071000","030101030903","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101030906","VA01","Partial","Dan River-Trotters Creek",1,"N","RD","Trotters Creek-Dan River","0301010309","RD-G","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L57R_DAN04A00",NA,NA,"S","BRRO","A","SS","TR,B,C",36.54166667,-79.60516667,"L57","RD32",1,NA
"47","4ATRO001.16","Trotters Cr @ Berry Hill Rd","Blue Ridge","SCRO",0.3,"S",50,"000002","RB","03010103","Upper Dan","Trotters Creek-Dan River","RD-G","030101030903","Dan River-Trotters Creek","RD32","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101030903","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101030906","VA01","Partial","Dan River-Trotters Creek",1,"N","RD","Trotters Creek-Dan River","0301010309","RD-G","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L57R_TRO01A08",NA,NA,"S","BRRO","A","B",NA,36.56527778,-79.58388889,"L57","RD32",1,NA
"48","4ABLU002.02","Big Bluewing Cr @ Rt. 602","Blue Ridge","SCRO",0.3,"S",50,"000002","AW","03010104","Lower Dan","Big Bluewing Creek","RD-R","030101040607","Big Bluewing Creek","RD73","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101040607","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101040608","VA03","Partial","Big Bluewing Creek",0,"N","RD","Big Bluewing Creek","0301010406","RD-R","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L74R_BLU01A08",NA,NA,"S","BRRO","A","TM",NA,36.60361111,-78.82555555,"L74","RD73",1,NA
"49","4ALWN000.88","Little Bluewing Ck @ Rte 740 Wilson Rd","Blue Ridge","SCRO",0.3,"S",50,"000002","RB","03010104","Lower Dan","Big Bluewing Creek","RD-R","030101040607","Big Bluewing Creek","RD73","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"030101040607","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101040608","VA03","Partial","Big Bluewing Creek",0,"N","RD","Big Bluewing Creek","0301010406","RD-R","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L74R_LWN01A18",NA,NA,"S","BRRO","B",NA,NA,36.59383333,-78.83430556,"L74","RD73",1,NA
"50","4APHC006.38","PEA HILL CREEK, RT. 665 BRIDGE","Piedmont","SCRO",0.3,"S",50,"000002","AW","03010106","Roanoke Rapids","Pea Hill Creek-Lake Gaston","RL-G","030101060402","Roanoke River/Lake Gaston-Pea Hill Creek","RL23","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101060402","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","RS","030101060404","VA05","Partial","Roanoke River/Lake Gaston-Pea Hill Creek",6,"N","RL","Pea Hill Creek-Lake Gaston","0301010604","RL-G","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L82R_PHC01A00",NA,NA,"S","BRRO","A",NA,NA,36.58305555,-77.89055555,"L82","RL23",1,NA
"51","5ABVC000.48","Beaverpond Creek at Frontage Rd F-128","Piedmont","PRO",0.3,"S",50,"000002","TM","03010204","Meheriin","Beaverpond Creek","CM-G","030102040704","Beaverpond Creek","CM25","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"030102040704","VA","chowds","PRO","Piedmont","NC,VA","Standard","NM","030102040706","VA01","Partial","Beaverpond Creek",0,"N","CM","Beaverpond Creek","0301020407","CM-G","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K11R_BVC01A04",NA,NA,"S","PRO","A","TM",NA,36.55638889,-77.57166667,"K11","CM25",1,NA
"52","5ABVC002.31","Beaverpond Creek at Rt. 631","Piedmont","PRO",0.3,"S",50,"000002","TM","03010204","Meheriin","Beaverpond Creek","CM-G","030102040704","Beaverpond Creek","CM25","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030102040704","VA","chowds","PRO","Piedmont","NC,VA","Standard","NM","030102040706","VA01","Partial","Beaverpond Creek",0,"N","CM","Beaverpond Creek","0301020407","CM-G","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K11R_BVC01A04",NA,NA,"S","PRO","A","TM",NA,36.5515,-77.59086111,"K11","CM25",1,NA
"53","4ARSL003.20","Rt. 825 Bridge, Palmetto School Road","Blue Ridge","WCRO",0.3,"S",50,"000002","AW","03010103","Upper Dan","Russell Creek","RD-B","030101030402","Russell Creek","RD07","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101030402","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101030404","VA01","Partial","Russell Creek",0,"N","RD","Russell Creek","0301010304","RD-B","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L43R_RSL01A12",NA,NA,"S","BRRO","A",NA,NA,36.56583333,-80.17376944,"L43","RD07",1,NA
"54","6CSTO000.86","I81 Ext 1, Beech Grove Ch culvert off 58","Southwest","SWRO",0.3,"S",50,"000002","AW","06010102","South Fork Holston","Steele Creek-Beaver Creek","TH-E","060101020502","Beaver Creek-Steele Creek","TH22","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station","II B","060101020502","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA","060101020603","VA05","Partial","Beaver Creek-Steele Creek",0,"N","TH","Steele Creek-Beaver Creek","0601010205","TH-E","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O07R_STO01A12",NA,NA,"0.3 m","SWRO","A",NA,NA,36.60444444,-82.23277778,"O07","TH22",1,NA
"55","4AROA032.42","STA #B-14 - BUOY 14 KERR RESERVOIR MECKL","Piedmont","SCRO",0.3,"S",50,"000002","RL","03010102","Middle Roanoke","Panhandle Creek-John H Kerr Reservoir","RL-B","030101020903","Roanoke River/John H Kerr Reservoir-Panhandle Cre*","RL06","RESERV","Station sample at reservoir, man-made body of water","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101020903",NA,"roayad","BRRO","Blue Ridge","VA","Standard","RS","030101021004","VA01","Internal","Roanoke River/John H Kerr Reservoir-Panhandle Creek",36,"N","RL","Panhandle Creek-John H Kerr Reservoir","0301010209","RL-B","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L75L_ROA05L98",NA,NA,"S,M,B","BRRO","L",NA,NA,36.57666667,-78.48611111,"L75","RL06",1,NA
"56","9-MCR000.20","Bri. # 6024 on Rt. 634 off Rt. 94 off 58","Southwest","SWRO",0.3,"S",50,"000002","AW","05050001","Upper New","Meadow Creek-New River","NE-E","050500010601","New River-Meadow Creek","NE15","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"050500010601",NA,"new","SWRO","Southwest","VA","Standard","NM","050500010602","VA01","Internal","New River-Meadow Creek",1,"N","NE","Meadow Creek-New River","0505000106","NE-E","New River Basin","New River","9",NA,"VAS-N06R_MCR01A02",NA,NA,"0.3 m","SWRO","A",NA,NA,36.64416667,-80.97583333,"N06","NE15",1,NA
"57","6CBOO002.71","Rt 618 bridge #6026 @Gardeners Church","Southwest","SWRO",0.3,"S",50,"000002","AW","06010102","South Fork Holston","Reedy Creek","TH-G","060101020703","Reedy Creek","TH23","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station","II B","060101020703","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA","060101020704","VA05","Partial","Reedy Creek",0,"N","TH","Reedy Creek","0601010207","TH-G","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O08R_BOO01A12",NA,NA,"0.3 m","SWRO","A",NA,NA,36.60083333,-82.38638889,"O08","TH23",1,NA
"58","4APRS008.76","Rt 660 Near State Line","Blue Ridge","WCRO",0.3,"S",50,"000002","AW","03010103","Upper Dan","Peters Creek-Dan River","RD-A","030101030105","Dan River-Peters Creek","RD05","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101030105","VA","roayad","BRRO","Blue Ridge","NC,VA","Standard","NM","030101030109","VA01","Partial","Dan River-Peters Creek",0,"N","RD","Peters Creek-Dan River","0301010301","RD-A","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L42R_PRS01A02",NA,NA,"S","BRRO","A",NA,NA,36.54568333,-80.29521667,"L42","RD05",1,NA
"59","6CSFH062.93","SOUTH HOLSTON LAKE - STA #1 AT TENNESSEE","Southwest","SWRO",0.3,"S",50,"000002","RL","06010102","South Fork Holston","Painter Spring Branch-South Holston River","TH-D","060101020405","South Holston River/South Holston Lake-Painter Sp*","TH19","RESERV","Station sample at reservoir, man-made body of water","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"060101020405","VA","tennbs","SWRO","Southwest","TN,VA","Standard","KA,RS","060101020601","VA05","Partial","South Holston River/South Holston Lake-Painter Spring Branch",19,"N","TH","Painter Spring Branch-South Holston River","0601010204","TH-D","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6C","Holston River","VAS-O06L_SFH01A00",NA,NA,"LZ","SWRO","L",NA,NA,36.59555556,-82.01083333,"O06","TH19",1,NA
"60","9-NEW171.94","RT. 21/221 BRIDGE AT VA - NC STATE LINE","Southwest","SWRO",0.3,"S",50,"000002","AW","05050001","Upper New","Brush Creek-New River","NE-C","050500010403","New River-Brush Creek-Little Brush Creek","NE10","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"050500010403","VA","new","SWRO","Southwest","NC,VA","Standard","NM","050500010501","VA01","Partial","New River-Brush Creek-Little Brush Creek",3,"N","NE","Brush Creek-New River","0505000104","NE-C","New River Basin","New River","9",NA,"VAS-N04R_NEW02B06",NA,NA,"0.3 m","SWRO","SS",NA,NA,36.57538889,-81.15944444,"N04","NE10",1,NA
"61","4ACTT000.70","Cotton Cr. @ Alexander Ferry Rd (Rt 710)","Piedmont","SCRO",0.3,"S",50,"000002","TM","03010106","Roanoke Rapids","Cotton Creek-Lake Gaston","RL-E","030101060201","Lake Gaston-Cotton Creek","RL12","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030101060201",NA,"roayad","BRRO","Blue Ridge","VA","Standard","RS","030101060203","VA05","Internal","Lake Gaston-Cotton Creek",6,"N","RL","Cotton Creek-Lake Gaston","0301010602","RL-E","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L78R_CTT01A08",NA,NA,"S","BRRO","A","TM",NA,36.59183333,-78.24147222,"L78","RL12",1,NA
"62","4AROA012.08","GASTON RESERVOIR, ROUTE 1 BRIDGE","Piedmont","SCRO",0.3,"S",50,"000002","TR","03010106","Roanoke Rapids","Cotton Creek-Lake Gaston","RL-E","030101060201","Lake Gaston-Cotton Creek","RL12","RESERV","Station sample at reservoir, man-made body of water","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"030101060201",NA,"roayad","BRRO","Blue Ridge","VA","Standard","RS","030101060203","VA05","Internal","Lake Gaston-Cotton Creek",6,"N","RL","Cotton Creek-Lake Gaston","0301010602","RL-E","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L78R_ROA06A98",NA,NA,"S","BRRO","A","TR",NA,36.60638889,-78.20944445,"L78","RL12",1,NA
"63","4ASCR003.33","Sandy Creek- upstr of rt 724 pitts co","Blue Ridge","SCRO",0.3,"S",50,"000002","RB","03010103","Upper Dan","Sandy Creek (West)-Dan River","RD-H","030101031004","Dan River-Sandy Creek (West)","RD37","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"030101031004",NA,"roayad","BRRO","Blue Ridge","VA","Standard","NM","030101040102","VA01","Internal","Dan River-Sandy Creek (West)",0,"N","RD","Sandy Creek (West)-Dan River","0301010310","RD-H","Roanoke River Basin","Roanoke River","4A","Roanoke River","VAW-L59R_SCR01A02",NA,NA,"S","BRRO","FPM","B",NA,36.61722222,-79.42611111,"L59","RD37",1,NA
