"STATION_ID","ID305B_1","ID305B_2","ID305B_3","ID305B_4","ID305B_5","ID305B_6","ID305B_7","ID305B_8","ID305B_9","ID305B_10","WATER_TYPE","SALINITY","LACUSTRINE","REGION","TYPE_1","TYPE_2","TYPE_3","TYPE_4","TYPE_5","TYPE_6","TYPE_7","TYPE_8","TYPE_9","TYPE_10","LATITUDE","LONGITUDE","WATERSHED","VAHU6","TEMP_EXC","TEMP_SAMP","TEMP_STAT","DO_EXC","DO_SAMP","DO_STAT","PH_EXC","PH_SAMP","PH_STAT","ECOLI_EXC","ECOLI_SAMP","ECOLI_GM_EXC","ECOLI_GM_SAMP","ECOLI_STAT","ENTER_EXC","ENTER_SAMP","ENTER_GM_EXC","ENTER_GM_SAMP","ENTER_STAT","AMMONIA_EXC","AMMONIA_STAT","WAT_MET_EXC","WAT_MET_STAT","WAT_TOX_EXC","WAT_TOX_STAT","SED_MET_EXC","SED_MET_STAT","SED_TOX_EXC","SED_TOX_STAT","FISH_MET_EXC","FISH_MET_STAT","FISH_TOX_EXC","FISH_TOX_STAT","BENTHIC_STAT","BENTHIC_WOE_CAT","BIBI_SCORE","NUT_TP_EXC","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_EXC","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS","WQS_ID","Buffer Distance","Comments","GNIS_ID","GNIS_Name","FType","FCode","WATER_NAME","BASIN","WQS_COMMEN","SEC","CLASS","SPSTDS","Basin_Code","PWS","Edit_Date","Tier_III","Backlog","ZONE","SECTION_DESCRIPTION","created_user","created_date","last_edited_user","last_edited_date","Shape_Length","Shape_Area","WQS_COMMENT","Trout","StreamType","Lakes_187B"
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_227754","Manual Review | 20 m","Manual Accept | RL_1A_311545","01463851","Broad Run",558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,248.279254819478,NA,NA,NA,"Artificial Path",NA
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_227760","Manual Review | 20 m","Manual Accept | RL_1A_311545",NA,NA,558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,273.307782248337,NA,NA,NA,"Artificial Path",NA
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_311545","Manual Review | 20 m","Manual Accept | RL_1A_311545","01463851","Broad Run",558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,906.791985409731,NA,NA,NA,"Artificial Path",NA
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_227754","Manual Review | 20 m","Manual Accept | RL_1A_311545","01463851","Broad Run",558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,248.279254819478,NA,NA,NA,"Artificial Path",NA
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_227760","Manual Review | 20 m","Manual Accept | RL_1A_311545",NA,NA,558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,273.307782248337,NA,NA,NA,"Artificial Path",NA
"1ABRU001.59","VAN-A19R_BRU01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.69195833,-77.49440278,"A19R","PL34",0,36,"S",0,36,"S",1,35,"S",12,34,NA,NA,"IM",21,24,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_311545","Manual Review | 20 m","Manual Accept | RL_1A_311545","01463851","Broad Run",558,55800,"Broad Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,906.791985409731,NA,NA,NA,"Artificial Path",NA
"1ABSC000.45","VAN-A03R_BSC01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","B","TM","CR",NA,NA,NA,NA,NA,NA,NA,39.14479722,-77.53556944,"A03R","PL05",0,4,"S",0,4,"S",0,4,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_243321","Manual Review | 20 m","Manual Accept |","01467254","Goose Creek",558,55800,"Goose Creek","1A",NA,"9","III","","Potomac-Lower",NA,NA,NA,NA,NA,"Broad Run, Sugarland Run, Difficult Run, Tuscarora Creek, Sycolin Creek, and other streams tributary to streams in Section 8 from a point 5 miles above their confluence with the Potomac River to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,901.370868946586,NA,NA,NA,"Artificial Path",NA
"1AMIP000.40","VAN-A26R_MIP01A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.55722222,-77.42388889,"A26R","PL53",0,12,"S",0,12,"S",0,12,"S",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_311160","Manual Review | 20 m","Manual Accept |","01474247","Middle Branch Chopawamsic Creek",460,46006,"Middle Branch Chopawamsic Creek","1A",NA,"5b","III","PWS, b","Potomac-Lower","Yes",NA,NA,NA,NA,"Chopawamsic Creek and its tributaries above the Quantico Marine Base water supply intakes at the Gray and Breckenridge Reservoirs to their headwaters.",NA,NA,NA,NA,1600.10456467353,NA,NA,NA,"Perennial",NA
"1AMIS010.45","VAV-B04R_MIS01A14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.416253,-78.273894,"B04R","PU09",0,10,"S",0,9,"S",0,10,"S",4,10,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 1A: Section 11: Class IV: Special Standards: pH.","RL_1A_234970","Manual Review | 20 m","Manual Accept |","01543195","Middle Fork Sleepy Creek",460,46006,"Unnamed tributary","1A",NA,"11","IV","pH-6.5-9.5","Potomac-Lower",NA,NA,NA,NA,NA,"Tributaries of the Potomac River in Frederick and Clarke Counties, Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,154.054458675531,NA,NA,NA,"Perennial",NA
"1AMON000.96","VAP-A31E_MON03A98","VAP-A31E_MON03B16","VAP-A31E_MON03C20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.23055556,-76.96527778,"A31E","PL67",0,36,"NA",0,36,NA,0,36,"S",0,0,NA,NA,NA,1,36,NA,NA,"S",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,36,NA,0,35,NA,"Trend results: improving for TN and water clarity","EP_1A_010972","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Mattox Creek","1A"," ","1","II"," ","Potomac-Lower"," ",NA," "," ","Estuarine","Tidal tributaries of the Potomac River from Smith Point to Upper Machodoc Creek (Baber Point).",NA,NA,NA,NA,51753.5408252367,5833293.4427387,NA,NA,NA,NA
"1ASTT006.12","VAV-B01R_STT01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.49611111,-79.61333333,"B01R","PU01",0,12,"S",0,12,"S",0,12,"S",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 1A: Section 12: Class IV: Special Standards: pH.","RL_1A_080201","Manual Review | 60 m","Manual Accept |","01553093","Straight Fork",460,46006,"Straight Fork","1A",NA,"12","IV","","Potomac-Lower",NA,NA,NA,NA,NA,"South Branch Potomac River and its tributaries, such as Strait Creek, and the North Fork River and its tributaries from the Virginia/West Virginia state line to their headwaters.",NA,NA,NA,NA,1590.56812153594,NA,NA,NA,"Perennial",NA
"1ASOB001.80","VAN-A26R_SOB01A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.53925,-77.42525,"A26R","PL53",0,12,"S",0,12,"S",0,12,"S",3,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_311120","Manual Review | 40 m","Manual Accept |","01474279","South Branch Chopawamsic Creek",460,46006,"South Branch Chopawamsic Creek","1A",NA,"5b","III","PWS, b","Potomac-Lower","Yes",NA,NA,NA,NA,"Chopawamsic Creek and its tributaries above the Quantico Marine Base water supply intakes at the Gray and Breckenridge Reservoirs to their headwaters.",NA,NA,NA,NA,175.823622111092,NA,NA,NA,"Perennial",NA
"1ASOC001.66","VAN-A02R_SOC01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.19083333,-77.61583333,"A02R","PL02",0,12,"S",0,12,"S",0,12,"S",6,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2006 TP and SED MET (Hg) OE carryover","RL_1A_246006","Manual Review | 40 m","Manual Accept |","01474850","South Fork Catoctin Creek",558,55800,"South Fork Catoctin Creek","1A",NA,"10b","III","","Potomac-Lower",NA,NA,NA,NA,NA,"South Fork Catoctin Creek and its tributaries from its confluence with the North Fork Catoctin Creek to its headwaters.",NA,NA,NA,NA,1187.06416142331,NA,NA,NA,"Artificial Path",NA
"1ASOC002.93","VAN-A02R_SOC01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","FPM","B",NA,NA,NA,NA,NA,NA,NA,NA,39.18185833,-77.62498889,"A02R","PL02",0,2,"S",0,2,"S",0,2,"S",0,1,NA,NA,"W",0,1,NA,NA,"NA",NA,NA,0,"IN",0,"S",0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,"WAT TOX:NH3=S, Cl=IN","RL_1A_245679","Manual Review | 40 m","Manual Accept |","01474850","South Fork Catoctin Creek",460,46006,"South Fork Catoctin Creek","1A",NA,"10b","III","","Potomac-Lower",NA,NA,NA,NA,NA,"South Fork Catoctin Creek and its tributaries from its confluence with the North Fork Catoctin Creek to its headwaters.",NA,NA,NA,NA,636.012422749575,NA,NA,NA,"Perennial",NA
"1ASOH006.66","VAN-A16L_SOH01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","NRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.75622,-77.29562,"A16L","PL29",0,142,"S",9,46,"O",2,46,"S",0,14,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,2,"S","Burke Lake, lacustrine: Chla FS 2017, 2018; (Not assessed for TP, algaecides not applied). Non-nutrient data pooled DO (5/45) OE, Temp (0/142) S, pH (1/45) S, Wat_Tox (0/28) S., E. Coli (0/14) S.","LP_1A_041507","Manual Review | NA","Manual Accept |","01464110","Burke Lake",390,39009,"Burke Lake","1A",NA,"7","III","b","Potomac-Lower",NA,NA,NA,NA,NA,"Free flowing portions of tributaries to the Potomac River from Shipping Point to Chain Bridge, unless otherwise designated in this chapter.",NA,NA,NA,NA,8446.6911101626,842615.954595356,NA,NA,NA,"y"
"1ASOH007.26","VAN-A16L_SOH01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.763522,-77.299794,"A16L","PL29",0,72,"S",1,37,"S",1,37,"S",1,14,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"Burke Lake, non-lacustrine. Non-nutrient data pooled DO (5/45) OE, Temp (0/142) S, pH (1/45) S, Wat_Tox (0/28) S., E. Coli (0/14) S.","LP_1A_041507","Manual Review | NA","Manual Accept |","01464110","Burke Lake",390,39009,"Burke Lake","1A",NA,"7","III","b","Potomac-Lower",NA,NA,NA,NA,NA,"Free flowing portions of tributaries to the Potomac River from Shipping Point to Chain Bridge, unless otherwise designated in this chapter.",NA,NA,NA,NA,8446.6911101626,842615.954595356,NA,NA,NA,"y"
"1BPSG001.36","VAV-B54R_PSG01A00","VAV-B54R_PSG01B10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A","C","TR",NA,NA,NA,NA,NA,NA,NA,38.95894444,-78.26666667,"B54R","PS77",0,66,"S",0,66,"S",0,66,"S",5,66,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2 samples of Arsenic in Redbreast Sunfish & Rock Bass. Data outside 2018 window. WQS - Basin 1B: Section 6: Class IV: Special Standards: pH.  Bacteria delist in 2016   2018 Trend Analysis.  Improving trends for dissolved oxygen and water clarity.","RL_1B_232597","Manual Review | 20 m","Manual Accept |","01486078","Passage Creek",558,55800,"Passage Creek","1B",NA,"6","IV","pH-6.5-9.5","Potomac-Shenandoah",NA,NA,NA,NA,NA,"North Fork Shenandoah River from its confluence with the Shenandoah River to its headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,507.307165048155,NA,NA,NA,"Artificial Path",NA
"2CJMS035.89","VAT-G10E_JMS01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRO","C2","B",NA,NA,NA,NA,NA,NA,NA,NA,37.214467,-76.709817,"G15E","JL33",0,0,NA,0,3,NA,0,3,"S",0,0,NA,NA,NA,0,1,NA,NA,"IN",NA,NA,0,NA,0,"IN",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"16 C2 BENTHIC PROBMON (WoE) - 2A Ecological condition good ; Transition Zone II , WTOX=NH3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1BMIL000.33","VAV-B48R_MIL01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.74216111,-78.64233333,"B48R","PS63",0,12,"S",0,12,"S",0,12,"S",1,11,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 1B: Section 6e: Class V: Special Standards: pH , hh","RL_1B_201136","Manual Review | 20 m","Manual Accept |","01485432","Mill Creek",558,55800,"Mill Creek","1B",NA,"6","V","pH-6.5-9.5, hh","Potomac-Shenandoah",NA,NA,NA,NA,NA,"Mill Creek from Mount Jackson to Route 720, 3.5 miles.",NA,NA,NA,NA,1526.75986628206,NA,NA,"Yes","Artificial Path",NA
"1BMLC000.40","VAV-B38R_MLC01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.65944445,-78.5175,"B38R","PS41",0,36,"S",0,36,"S",0,36,"S",16,36,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 1B: Section 2: Class IV: Special Standards: pH","RL_1B_209457","Manual Review | 20 m","Manual Accept |","01485431","Mill Creek",460,46006,"Mill Creek","1B",NA,"2","IV","","Potomac-Shenandoah",NA,NA,NA,NA,NA,"South Fork Shenandoah River from its confluence with the North Fork Shenandoah River, upstream to a point 5 miles above the Town of Shenandoah's raw water intake and its tributaries to their headwaters in this section, unless otherwise designated in this chapter.",NA,NA,NA,NA,1602.57041937563,NA,NA,NA,"Perennial",NA
"1APIA001.80","VAN-A01R_PIA01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","B","TR",NA,NA,NA,NA,NA,NA,NA,39.31101389,-77.71860556,"A01R","PL01",0,38,"S",0,37,"S",0,38,"S",6,36,NA,NA,"IM",15,22,NA,NA,"NA",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_246902","Manual Review | 20 m","Manual Accept |","01488903","Piney Run",460,46006,"Piney Run","1A",NA,"10","III","","Potomac-Lower",NA,NA,NA,NA,NA,"Tributaries of the Potomac River from the Monacacy River to the West Virginia/Virginia state line in Loudoun County, from their confluence with the Potomac River upstream to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,402.408874569423,NA,NA,NA,"Perennial",NA
"1ACWB000.56","VAN-A25R_CWB01A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.62055556,-77.27611111,"A25R","PL49",0,12,"S",0,12,"S",1,12,"S",4,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_311780","Manual Review | 40 m","Manual Accept |",NA,NA,460,46006,"Cow Branch","1A",NA,"7","III","b","Potomac-Lower",NA,NA,NA,NA,NA,"Free flowing portions of tributaries to the Potomac River from Shipping Point to Chain Bridge, unless otherwise designated in this chapter.",NA,NA,NA,NA,731.978930458903,NA,NA,NA,"Perennial",NA
"1ADBR001.37","VAN-A29R_DBR01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.31402778,-77.25677778,"A29R","PL61",0,15,"S",0,15,"S",2,14,"IM",2,10,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_306574","Manual Review | 20 m","Manual Accept |","01465817","Dirt Bridge Run",460,46006,"Potomac River/Potomac Creek","1A",NA,"1b","III","b","Potomac-Lower",NA,NA,NA,NA,NA,"All free flowing portions of tributaries to the Potomac River from the Route 301 Bridge in King George County to, and including, Potomac Creek, unless otherwise designated in this chapter.",NA,NA,NA,NA,193.223251618299,NA,NA,NA,"Perennial",NA
"1ADEA000.08","VAN-A22R_DEA01A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,38.915778,-77.464194,"A28R","PL45",0,1,"W",0,1,"W",0,1,"W",0,1,NA,NA,"W",0,0,NA,NA,NA,NA,NA,0,NA,0,"IN",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT TOX:Cl,NH3","RL_1A_316202","Manual Review | 20 m","Manual Accept |","01465676","Dead Run",460,46006,"Cub Run","1A",NA,"7a","III","g","Potomac-Lower",NA,NA,NA,NA,NA,"Occoquan River and its tributaries to their headwaters above Fairfax County Water Authority's water supply impoundment, unless otherwise designated in this chapter.",NA,NA,NA,NA,991.210620811651,NA,NA,NA,"Perennial",NA
"1ADIF000.86","VAN-A11R_DIF01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TR","C",NA,NA,NA,NA,NA,NA,NA,38.97583333,-77.24611111,"A11R","PL22",0,80,"S",0,80,"S",0,79,"S",20,75,NA,NA,"IM",18,36,NA,NA,"NA",NA,NA,0,NA,0,"S",0,NA,0,"S",0,NA,0,"S",NA,NA,NA,0,0,NA,0,0,NA,"USGS sampling; WAT TOX: nitrate,sulfate, Cl, NH3; SED TOX:PCB; FISH TOX:PCB; 2008 FISH_TOX IM (heptachlor epoxide) carryover; 2014 BENTHIC IM carryover","RL_1A_316875","Manual Review | 20 m","Manual Accept |","01465789","Difficult Run",460,46006,"Difficult Run","1A",NA,"8","III","PWS","Potomac-Lower","Yes",NA,NA,NA,NA,"Tributaries to the Potomac River in Virginia between Chain Bridge and the Monacacy River from their confluence with the Potomac upstream 5 miles, to include Goose Creek to the City of Fairfax's raw water intake, unless otherwise designated in this chapter.",NA,NA,NA,NA,391.921748151341,NA,NA,NA,"Perennial",NA
"1ADOU000.60","VAN-A14E_DOU01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TE","TR",NA,NA,NA,NA,NA,NA,NA,38.69777778,-77.12111111,"A14E","PL27",0,77,"NA",0,77,"NA",0,77,"S",0,39,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"EP_1A_012999","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Dogue Creek","1A"," ","6","II","b, y","Potomac-Lower"," ",NA," "," ","Tidal Fresh","Tidal portions of tributaries to the Potomac River from Shipping Point to Chain Bridge.",NA,NA,NA,NA,15302.4274856461,1944370.50067638,NA,NA,NA,NA
"1ADOU001.02","VAN-A14E_DOU01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","C2","TE","C",NA,NA,NA,NA,NA,NA,NA,38.703228,-77.125018,"A14E","PL27",0,1,"NA",0,1,"NA",0,1,"W",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,"S",4,"IM",NA,NA,NA,0,0,NA,0,0,NA,"WoE:2017 (3B); FISH TOX:PCB=IM (2014:NSH; 2016:NSH; 2017:NSH); FISH MET:2017","EP_1A_012999","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Dogue Creek","1A"," ","6","II","b, y","Potomac-Lower"," ",NA," "," ","Tidal Fresh","Tidal portions of tributaries to the Potomac River from Shipping Point to Chain Bridge.",NA,NA,NA,NA,15302.4274856461,1944370.50067638,NA,NA,NA,NA
"1ADRL001.00","VAN-A08R_DRL01A16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11055556,-77.59277778,"A08R","PL16",0,6,"S",0,6,"S",0,6,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_246236","Manual Review | 20 m","Manual Accept |","01466001","Dry Mill Branch",460,46006,"Lower Goose Creek/Little River","1A",NA,"9","III","","Potomac-Lower",NA,NA,NA,NA,NA,"Broad Run, Sugarland Run, Difficult Run, Tuscarora Creek, Sycolin Creek, and other streams tributary to streams in Section 8 from a point 5 miles above their confluence with the Potomac River to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,1563.20677935656,NA,NA,NA,"Perennial",NA
"1ADUT000.62","VAN-A01R_DUT01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","B","CR",NA,NA,NA,NA,NA,NA,NA,NA,39.30666667,-77.65138889,"A01R","PL01",0,4,"S",0,4,"S",0,4,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,NA,"RL_1A_246875","Manual Review | 20 m","Manual Accept |","01488895","Dutchman Creek",460,46006,"Dutchman Creek","1A",NA,"10","III","","Potomac-Lower",NA,NA,NA,NA,NA,"Tributaries of the Potomac River from the Monacacy River to the West Virginia/Virginia state line in Loudoun County, from their confluence with the Potomac River upstream to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,769.967358916342,NA,NA,NA,"Perennial",NA
